#{"t_start": 1775120849.6351032, "env_id": "None"}
r,l,t
21.0,4,85.716783
-15.0,4,85.723294
-9.0,1,85.723294
11.0,6,85.73232
7.0,8,85.745389
6.0,10,85.764442
-24.0,4,85.770453
1.0,5,85.778987
11.0,6,85.789521
12.0,10,85.804086
8.0,5,85.812094
11.0,10,85.830144
489.0,88,85.984904
127.0,22,86.018093
-15.0,1,86.022092
-20.0,5,86.028624
-22.0,12,86.046676
62.0,16,86.070743
-10.0,3,86.077273
-7.0,6,86.084895
37.0,6,86.095395
28.0,11,86.108567
-15.0,1,86.11311
1.0,2,86.114162
15.0,4,86.120157
10.0,5,86.129746
-5.0,2,86.137337
-15.0,1,86.138336
23.0,12,86.15636
130.0,21,86.188646
1158.0,200,86.519302
1214.0,200,86.853907
3.0,4,86.860964
294.0,49,86.961232
125.0,20,87.001232
5.0,6,87.009315
-30.0,4,87.017839
-15.0,1,87.018839
-3.0,7,87.036911
-10.0,3,87.045447
71.0,14,87.066524
72.0,12,87.08458
7.0,11,87.103182
-20.0,5,87.110204
0.0,1,87.115736
38.0,12,87.133856
-15.0,1,87.13486
24.0,13,87.15394
-10.0,2,87.158971
-30.0,10,87.174049
-5.0,2,87.181044
-23.0,8,87.197075
-12.0,13,87.217692
-21.0,5,87.224207
-9.0,12,87.246344
11.0,3,87.25484
-10.0,3,87.261841
0.0,1,87.261841
-20.0,5,87.27041
-9.0,4,87.280006
6.0,10,87.29874
0.0,4,87.305256
2.0,9,87.319793
-21.0,14,87.346494
12.0,7,87.358081
-4.0,3,87.363562
40.0,10,87.384618
35.0,19,87.418925
31.0,5,87.426469
25.0,8,87.437989
88.0,12,87.463683
0.0,4,87.471692
24.0,7,87.485751
-15.0,1,87.48675
13.0,22,87.528601
0.0,1,87.529603
3.0,4,87.538161
27.0,13,87.559224
133.0,22,87.599504
20.0,3,87.608064
4.0,3,87.611038
24.0,10,87.63569
81.0,18,87.66727
118.0,24,87.700841
1.0,17,87.731591
71.0,16,87.759202
31.0,8,87.774243
90.0,13,87.7993
7.0,5,87.80844
11.0,3,87.814969
5.0,3,87.820998
10.0,2,87.821997
0.0,1,87.821997
-15.0,1,87.826555
-9.0,4,87.835093
-15.0,1,87.836087
-13.0,4,87.844615
-5.0,2,87.846614
-5.0,2,87.854208
-15.0,4,87.86379
-10.0,3,87.871828
-15.0,1,87.871828
-2.0,6,87.881434
18.0,10,87.903044
17.0,6,87.911094
7.0,8,87.929242
-6.0,8,87.94729
0.0,1,87.953807
51.0,10,87.969337
-15.0,1,87.969337
-15.0,1,87.975925
-12.0,7,87.986554
-13.0,6,88.003123
-25.0,3,88.010709
3.0,16,88.039347
16.0,5,88.048874
-10.0,3,88.058398
58.0,14,88.076465
49.0,12,88.093052
57.0,14,88.121527
-18.0,4,88.128062
-3.0,4,88.136598
-20.0,2,88.138598
-5.0,2,88.146142
-13.0,3,88.149172
-15.0,1,88.154726
-15.0,4,88.163277
31.0,11,88.175883
-24.0,4,88.183406
-10.0,3,88.189435
-17.0,8,88.2056
33.0,7,88.222193
10.0,2,88.224716
-16.0,12,88.244861
-5.0,2,88.251895
61.0,18,88.283022
-25.0,3,88.291034
33.0,10,88.313671
12.0,7,88.321674
47.0,13,88.343366
-27.0,10,88.360998
0.0,1,88.362
16.0,5,88.378185
-19.0,6,88.388674
-17.0,6,88.401193
-13.0,6,88.408711
-15.0,1,88.409716
-18.0,4,88.418313
10.0,2,88.424899
-18.0,4,88.431867
59.0,13,88.449913
-9.0,4,88.455457
-15.0,4,88.464036
-11.0,9,88.478637
22.0,8,88.497494
-2.0,11,88.523339
0.0,4,88.52986
15.0,4,88.536426
-4.0,7,88.553533
122.0,20,88.584327
-26.0,6,88.594843
-20.0,2,88.59985
-20.0,2,88.601851
5.0,3,88.607403
-5.0,5,88.616491
36.0,10,88.643183
7.0,5,88.653779
-15.0,1,88.655817
42.0,10,88.68087
-20.0,2,88.68184
-14.0,2,88.690385
0.0,4,88.697913
1.0,5,88.706436
-18.0,4,88.714949
-15.0,1,88.715962
-35.0,8,88.730503
34.0,18,88.765715
-14.0,5,88.773222
-15.0,1,88.774235
-3.0,4,88.781242
10.0,2,88.786774
-15.0,1,88.787803
-15.0,1,88.788804
-20.0,2,88.794337
-12.0,4,88.800367
13.0,5,88.808872
46.0,18,88.840528
-9.0,1,88.841534
-15.0,1,88.844059
-5.0,2,88.851053
-5.0,2,88.853053
38.0,13,88.875668
8.0,7,88.887285
-4.0,6,88.898836
-30.0,4,88.90543
10.0,2,88.90643
-19.0,3,88.912428
2.0,6,88.920016
-4.0,3,88.925569
3.0,10,88.943607
6.0,4,88.949624
-15.0,1,88.950624
11.0,4,88.956142
-5.0,4,88.963184
0.0,4,88.968774
5.0,3,88.975339
-4.0,3,88.977339
6.0,4,88.983333
11.0,14,89.007926
40.0,8,89.021463
0.0,1,89.022461
-15.0,1,89.022461
11.0,3,89.028993
-32.0,9,89.043041
0.0,1,89.047065
84.0,16,89.079698
19.0,10,89.096815
-9.0,4,89.106311
-8.0,2,89.113826
32.0,6,89.121865
52.0,17,89.151573
13.0,5,89.1631
-20.0,2,89.164627
25.0,11,89.191784
-9.0,4,89.201378
-9.0,12,89.228155
-25.0,3,89.235752
11.0,6,89.245253
19.0,11,89.267282
-20.0,2,89.26928
3.0,7,89.281883
12.0,11,89.299978
-15.0,4,89.307531
35.0,6,89.316069
157.0,20,89.348667
-9.0,1,89.353175
-2.0,1,89.354189
3.0,2,89.355193
21.0,10,89.374242
641.0,109,89.598569
8.0,2,89.607367
148.0,21,89.657039
253.0,52,89.760954
7.0,8,89.78
-13.0,5,89.791538
634.0,113,90.008494
115.0,18,90.03817
-15.0,1,90.039166
-9.0,4,90.047759
-10.0,9,90.061365
-4.0,3,90.066951
-5.0,2,90.071923
62.0,12,90.091029
37.0,14,90.115364
30.0,4,90.123328
47.0,12,90.142383
36.0,9,90.155469
19.0,6,90.168002
559.0,105,90.348303
390.0,66,90.499471
9.0,10,90.52012
5.0,12,90.541304
3.0,8,90.555472
-15.0,1,90.556466
-9.0,1,90.562431
-25.0,3,90.56394
-20.0,2,90.568964
42.0,10,90.583081
-15.0,1,90.588129
-20.0,2,90.589129
10.0,2,90.594694
-15.0,1,90.59572
-15.0,1,90.59672
27.0,16,90.629952
1.0,3,90.638474
11.0,12,90.657542
6.0,4,90.664065
-9.0,4,90.671077
-3.0,6,90.678612
-10.0,4,90.685171
2.0,6,90.696759
-14.0,2,90.697758
7.0,5,90.70977
17.0,12,90.736336
36.0,14,90.762392
16.0,10,90.780471
47.0,9,90.793517
5.0,3,90.801546
-29.0,5,90.813109
8.0,15,90.848688
-10.0,6,90.85521
-25.0,10,90.873264
1.0,2,90.875279
10.0,2,90.880284
7.0,11,90.896345
-10.0,3,90.901345
74.0,13,90.921936
20.0,6,90.93401
16.0,5,90.943527
15.0,7,90.96105
-19.0,6,90.973066
-5.0,5,90.983594
26.0,9,90.997122
9.0,7,91.008191
7.0,6,91.015822
11.0,6,91.028313
-40.0,6,91.035846
0.0,4,91.041847
19.0,7,91.053976
-20.0,5,91.061019
27.0,10,91.086451
-1.0,9,91.105606
35.0,6,91.116784
-15.0,1,91.123329
1.0,5,91.132335
-5.0,2,91.133335
26.0,9,91.150413
-10.0,6,91.15895
-14.0,2,91.165528
-20.0,2,91.167528
10.0,5,91.178128
14.0,13,91.205746
-15.0,1,91.206739
2.0,4,91.212252
2.0,8,91.228307
10.0,2,91.230307
11.0,3,91.238373
-14.0,5,91.244902
-15.0,1,91.248898
-16.0,4,91.256504
0.0,7,91.26906
9.0,10,91.290179
123.0,24,91.336319
1165.0,200,91.721262
-15.0,1,91.721262
-2.0,1,91.722268
119.0,22,91.767048
-9.0,1,91.768058
11.0,3,91.775646
3.0,3,91.781686
132.0,19,91.815319
-3.0,4,91.82386
107.0,22,91.867115
86.0,13,91.885283
-17.0,3,91.890282
3.0,2,91.893283
109.0,26,91.945985
1042.0,181,92.242101
1161.0,200,92.594242
113.0,22,92.6391
63.0,14,92.663179
145.0,22,92.710485
24.0,14,92.731553
0.0,4,92.738145
20.0,6,92.753282
-15.0,1,92.754332
14.0,10,92.769822
1.0,2,92.77535
-5.0,2,92.778362
34.0,16,92.815191
-8.0,5,92.830791
-9.0,4,92.837356
36.0,10,92.851887
100.0,19,92.896633
735.0,129,93.113075
547.0,95,93.266094
-14.0,2,93.268094
27.0,7,93.283125
-18.0,4,93.292143
-10.0,3,93.300662
60.0,18,93.336372
1.0,11,93.363094
10.0,2,93.370105
14.0,9,93.385228
17.0,9,93.404402
28.0,8,93.418496
11.0,6,93.42887
28.0,8,93.446939
114.0,19,93.472004
67.0,14,93.505357
-5.0,2,93.506357
-8.0,2,93.511579
30.0,11,93.531685
47.0,9,93.546865
160.0,22,93.583997
138.0,21,93.62873
127.0,21,93.659337
-7.0,1,93.660333
125.0,23,93.731655
-15.0,6,93.744728
163.0,24,93.821072
146.0,24,93.871902
-20.0,2,93.879426
119.0,21,93.923107
53.0,9,93.943694
24.0,10,93.970755
30.0,7,93.985806
-5.0,5,93.993316
-15.0,1,93.994327
-7.0,1,93.994327
68.0,13,94.027256
8.0,2,94.028251
-12.0,2,94.036769
769.0,136,94.336776
2.0,9,94.350268
-5.0,2,94.351267
25.0,5,94.362416
-1.0,4,94.370934
10.0,2,94.373455
0.0,1,94.374472
-4.0,9,94.396545
-4.0,3,94.399546
6.0,4,94.409177
16.0,11,94.428864
20.0,3,94.435405
15.0,4,94.441397
-15.0,1,94.442405
-14.0,2,94.447922
6.0,7,94.456459
10.0,12,94.478561
-15.0,7,94.490098
0.0,4,94.496629
23.0,9,94.510746
-15.0,1,94.515296
21.0,7,94.522291
16.0,7,94.540338
-12.0,7,94.556382
-4.0,3,94.564892
0.0,9,94.585077
-8.0,11,94.609136
5.0,6,94.619211
133.0,21,94.656387
135.0,21,94.69653
5.0,7,94.705061
1191.0,200,95.155824
620.0,108,95.368639
1.0,2,95.379179
581.0,99,95.574968
137.0,29,95.629943
165.0,21,95.669132
-15.0,4,95.677652
-14.0,5,95.685185
-35.0,5,95.698735
-15.0,1,95.699735
-19.0,6,95.709311
-5.0,2,95.717498
-25.0,3,95.72612
-19.0,6,95.734617
-15.0,1,95.735625
35.0,6,95.748138
60.0,11,95.773696
11.0,5,95.783224
-9.0,1,95.785237
-4.0,9,95.806275
34.0,7,95.823817
-24.0,4,95.829865
-14.0,2,95.839441
32.0,9,95.860495
54.0,14,95.891232
0.0,1,95.898821
-5.0,2,95.901785
73.0,12,95.930894
2.0,3,95.937502
-19.0,3,95.943055
-14.0,2,95.946072
21.0,16,95.978697
-15.0,1,95.979695
1.0,5,95.994847
-14.0,2,95.996879
15.0,7,96.014621
25.0,8,96.030219
6.0,10,96.044305
-5.0,2,96.049304
-8.0,8,96.066335
-2.0,5,96.075894
1.0,5,96.086491
